index,label_id,dataset_category,prompt_class
2145,5,airplanes,airplane
2146,5,airplanes,airplane
2147,5,airplanes,airplane
2148,5,airplanes,airplane
2149,5,airplanes,airplane
2150,5,airplanes,airplane
2151,5,airplanes,airplane
2152,5,airplanes,airplane
2153,5,airplanes,airplane
2154,5,airplanes,airplane
2155,5,airplanes,airplane
2156,5,airplanes,airplane
2157,5,airplanes,airplane
2158,5,airplanes,airplane
2159,5,airplanes,airplane
2160,5,airplanes,airplane
2161,5,airplanes,airplane
2162,5,airplanes,airplane
2163,5,airplanes,airplane
2164,5,airplanes,airplane
2165,5,airplanes,airplane
2166,5,airplanes,airplane
2167,5,airplanes,airplane
2168,5,airplanes,airplane
2169,5,airplanes,airplane
2170,5,airplanes,airplane
2171,5,airplanes,airplane
2172,5,airplanes,airplane
2173,5,airplanes,airplane
2174,5,airplanes,airplane
2175,5,airplanes,airplane
2176,5,airplanes,airplane
2177,5,airplanes,airplane
2178,5,airplanes,airplane
2179,5,airplanes,airplane
2180,5,airplanes,airplane
2181,5,airplanes,airplane
2182,5,airplanes,airplane
2183,5,airplanes,airplane
2184,5,airplanes,airplane
2185,5,airplanes,airplane
2186,5,airplanes,airplane
2187,5,airplanes,airplane
2188,5,airplanes,airplane
2189,5,airplanes,airplane
2190,5,airplanes,airplane
2191,5,airplanes,airplane
2192,5,airplanes,airplane
2193,5,airplanes,airplane
2194,5,airplanes,airplane
2195,5,airplanes,airplane
2196,5,airplanes,airplane
2197,5,airplanes,airplane
2198,5,airplanes,airplane
2199,5,airplanes,airplane
2200,5,airplanes,airplane
2201,5,airplanes,airplane
2202,5,airplanes,airplane
2203,5,airplanes,airplane
2204,5,airplanes,airplane
2205,5,airplanes,airplane
2206,5,airplanes,airplane
2207,5,airplanes,airplane
2208,5,airplanes,airplane
2209,5,airplanes,airplane
2210,5,airplanes,airplane
2211,5,airplanes,airplane
2212,5,airplanes,airplane
2213,5,airplanes,airplane
2214,5,airplanes,airplane
2215,5,airplanes,airplane
2216,5,airplanes,airplane
2217,5,airplanes,airplane
2218,5,airplanes,airplane
2219,5,airplanes,airplane
2220,5,airplanes,airplane
2221,5,airplanes,airplane
2222,5,airplanes,airplane
2223,5,airplanes,airplane
2224,5,airplanes,airplane
2225,5,airplanes,airplane
2226,5,airplanes,airplane
2227,5,airplanes,airplane
2228,5,airplanes,airplane
2229,5,airplanes,airplane
2230,5,airplanes,airplane
2231,5,airplanes,airplane
2232,5,airplanes,airplane
2233,5,airplanes,airplane
2234,5,airplanes,airplane
2235,5,airplanes,airplane
2236,5,airplanes,airplane
2237,5,airplanes,airplane
2238,5,airplanes,airplane
2239,5,airplanes,airplane
2240,5,airplanes,airplane
2241,5,airplanes,airplane
2242,5,airplanes,airplane
2243,5,airplanes,airplane
2244,5,airplanes,airplane
2245,5,airplanes,airplane
2246,5,airplanes,airplane
2247,5,airplanes,airplane
2248,5,airplanes,airplane
2249,5,airplanes,airplane
2250,5,airplanes,airplane
2251,5,airplanes,airplane
2252,5,airplanes,airplane
2253,5,airplanes,airplane
2254,5,airplanes,airplane
2255,5,airplanes,airplane
2256,5,airplanes,airplane
2257,5,airplanes,airplane
2258,5,airplanes,airplane
2259,5,airplanes,airplane
2260,5,airplanes,airplane
2261,5,airplanes,airplane
2262,5,airplanes,airplane
2263,5,airplanes,airplane
2264,5,airplanes,airplane
2265,5,airplanes,airplane
2266,5,airplanes,airplane
2267,5,airplanes,airplane
2268,5,airplanes,airplane
2269,5,airplanes,airplane
2270,5,airplanes,airplane
2271,5,airplanes,airplane
2272,5,airplanes,airplane
2273,5,airplanes,airplane
2274,5,airplanes,airplane
2275,5,airplanes,airplane
2276,5,airplanes,airplane
2277,5,airplanes,airplane
2278,5,airplanes,airplane
2279,5,airplanes,airplane
2280,5,airplanes,airplane
2281,5,airplanes,airplane
2282,5,airplanes,airplane
2283,5,airplanes,airplane
2284,5,airplanes,airplane
2285,5,airplanes,airplane
2286,5,airplanes,airplane
2287,5,airplanes,airplane
2288,5,airplanes,airplane
2289,5,airplanes,airplane
2290,5,airplanes,airplane
2291,5,airplanes,airplane
2292,5,airplanes,airplane
2293,5,airplanes,airplane
2294,5,airplanes,airplane
2295,5,airplanes,airplane
2296,5,airplanes,airplane
2297,5,airplanes,airplane
2298,5,airplanes,airplane
2299,5,airplanes,airplane
2300,5,airplanes,airplane
2301,5,airplanes,airplane
2302,5,airplanes,airplane
2303,5,airplanes,airplane
2304,5,airplanes,airplane
2305,5,airplanes,airplane
2306,5,airplanes,airplane
2307,5,airplanes,airplane
2308,5,airplanes,airplane
2309,5,airplanes,airplane
2310,5,airplanes,airplane
2311,5,airplanes,airplane
2312,5,airplanes,airplane
2313,5,airplanes,airplane
2314,5,airplanes,airplane
2315,5,airplanes,airplane
2316,5,airplanes,airplane
2317,5,airplanes,airplane
2318,5,airplanes,airplane
2319,5,airplanes,airplane
2320,5,airplanes,airplane
2321,5,airplanes,airplane
2322,5,airplanes,airplane
2323,5,airplanes,airplane
2324,5,airplanes,airplane
2325,5,airplanes,airplane
2326,5,airplanes,airplane
2327,5,airplanes,airplane
2328,5,airplanes,airplane
2329,5,airplanes,airplane
2330,5,airplanes,airplane
2331,5,airplanes,airplane
2332,5,airplanes,airplane
2333,5,airplanes,airplane
2334,5,airplanes,airplane
2335,5,airplanes,airplane
2336,5,airplanes,airplane
2337,5,airplanes,airplane
2338,5,airplanes,airplane
2339,5,airplanes,airplane
2340,5,airplanes,airplane
2341,5,airplanes,airplane
2342,5,airplanes,airplane
2343,5,airplanes,airplane
2344,5,airplanes,airplane
2345,5,airplanes,airplane
2346,5,airplanes,airplane
2347,5,airplanes,airplane
2348,5,airplanes,airplane
2349,5,airplanes,airplane
2350,5,airplanes,airplane
2351,5,airplanes,airplane
2352,5,airplanes,airplane
2353,5,airplanes,airplane
2354,5,airplanes,airplane
2355,5,airplanes,airplane
2356,5,airplanes,airplane
2357,5,airplanes,airplane
2358,5,airplanes,airplane
2359,5,airplanes,airplane
2360,5,airplanes,airplane
2361,5,airplanes,airplane
2362,5,airplanes,airplane
2363,5,airplanes,airplane
2364,5,airplanes,airplane
2365,5,airplanes,airplane
2366,5,airplanes,airplane
2367,5,airplanes,airplane
2368,5,airplanes,airplane
2369,5,airplanes,airplane
2370,5,airplanes,airplane
2371,5,airplanes,airplane
2372,5,airplanes,airplane
2373,5,airplanes,airplane
2374,5,airplanes,airplane
2375,5,airplanes,airplane
2376,5,airplanes,airplane
2377,5,airplanes,airplane
2378,5,airplanes,airplane
2379,5,airplanes,airplane
2380,5,airplanes,airplane
2381,5,airplanes,airplane
2382,5,airplanes,airplane
2383,5,airplanes,airplane
2384,5,airplanes,airplane
2385,5,airplanes,airplane
2386,5,airplanes,airplane
2387,5,airplanes,airplane
2388,5,airplanes,airplane
2389,5,airplanes,airplane
2390,5,airplanes,airplane
2391,5,airplanes,airplane
2392,5,airplanes,airplane
2393,5,airplanes,airplane
2394,5,airplanes,airplane
2395,5,airplanes,airplane
2396,5,airplanes,airplane
2397,5,airplanes,airplane
2398,5,airplanes,airplane
2399,5,airplanes,airplane
2400,5,airplanes,airplane
2401,5,airplanes,airplane
2402,5,airplanes,airplane
2403,5,airplanes,airplane
2404,5,airplanes,airplane
2405,5,airplanes,airplane
2406,5,airplanes,airplane
2407,5,airplanes,airplane
2408,5,airplanes,airplane
2409,5,airplanes,airplane
2410,5,airplanes,airplane
2411,5,airplanes,airplane
2412,5,airplanes,airplane
2413,5,airplanes,airplane
2414,5,airplanes,airplane
2415,5,airplanes,airplane
2416,5,airplanes,airplane
2417,5,airplanes,airplane
2418,5,airplanes,airplane
2419,5,airplanes,airplane
2420,5,airplanes,airplane
2421,5,airplanes,airplane
2422,5,airplanes,airplane
2423,5,airplanes,airplane
2424,5,airplanes,airplane
2425,5,airplanes,airplane
2426,5,airplanes,airplane
2427,5,airplanes,airplane
2428,5,airplanes,airplane
2429,5,airplanes,airplane
2430,5,airplanes,airplane
2431,5,airplanes,airplane
2432,5,airplanes,airplane
2433,5,airplanes,airplane
2434,5,airplanes,airplane
2435,5,airplanes,airplane
2436,5,airplanes,airplane
2437,5,airplanes,airplane
2438,5,airplanes,airplane
2439,5,airplanes,airplane
2440,5,airplanes,airplane
2441,5,airplanes,airplane
2442,5,airplanes,airplane
2443,5,airplanes,airplane
2444,5,airplanes,airplane
2445,5,airplanes,airplane
2446,5,airplanes,airplane
2447,5,airplanes,airplane
2448,5,airplanes,airplane
2449,5,airplanes,airplane
2450,5,airplanes,airplane
2451,5,airplanes,airplane
2452,5,airplanes,airplane
2453,5,airplanes,airplane
2454,5,airplanes,airplane
2455,5,airplanes,airplane
2456,5,airplanes,airplane
2457,5,airplanes,airplane
2458,5,airplanes,airplane
2459,5,airplanes,airplane
2460,5,airplanes,airplane
2461,5,airplanes,airplane
2462,5,airplanes,airplane
2463,5,airplanes,airplane
2464,5,airplanes,airplane
2465,5,airplanes,airplane
2466,5,airplanes,airplane
2467,5,airplanes,airplane
2468,5,airplanes,airplane
2469,5,airplanes,airplane
2470,5,airplanes,airplane
2471,5,airplanes,airplane
2472,5,airplanes,airplane
2473,5,airplanes,airplane
2474,5,airplanes,airplane
2475,5,airplanes,airplane
2476,5,airplanes,airplane
2477,5,airplanes,airplane
2478,5,airplanes,airplane
2479,5,airplanes,airplane
2480,5,airplanes,airplane
2481,5,airplanes,airplane
2482,5,airplanes,airplane
2483,5,airplanes,airplane
2484,5,airplanes,airplane
2485,5,airplanes,airplane
2486,5,airplanes,airplane
2487,5,airplanes,airplane
2488,5,airplanes,airplane
2489,5,airplanes,airplane
2490,5,airplanes,airplane
2491,5,airplanes,airplane
2492,5,airplanes,airplane
2493,5,airplanes,airplane
2494,5,airplanes,airplane
2495,5,airplanes,airplane
2496,5,airplanes,airplane
2497,5,airplanes,airplane
2498,5,airplanes,airplane
2499,5,airplanes,airplane
2500,5,airplanes,airplane
2501,5,airplanes,airplane
2502,5,airplanes,airplane
2503,5,airplanes,airplane
2504,5,airplanes,airplane
2505,5,airplanes,airplane
2506,5,airplanes,airplane
2507,5,airplanes,airplane
2508,5,airplanes,airplane
2509,5,airplanes,airplane
2510,5,airplanes,airplane
2511,5,airplanes,airplane
2512,5,airplanes,airplane
2513,5,airplanes,airplane
2514,5,airplanes,airplane
2515,5,airplanes,airplane
2516,5,airplanes,airplane
2517,5,airplanes,airplane
2518,5,airplanes,airplane
2519,5,airplanes,airplane
2520,5,airplanes,airplane
2521,5,airplanes,airplane
2522,5,airplanes,airplane
2523,5,airplanes,airplane
2524,5,airplanes,airplane
2525,5,airplanes,airplane
2526,5,airplanes,airplane
2527,5,airplanes,airplane
2528,5,airplanes,airplane
2529,5,airplanes,airplane
2530,5,airplanes,airplane
2531,5,airplanes,airplane
2532,5,airplanes,airplane
2533,5,airplanes,airplane
2534,5,airplanes,airplane
2535,5,airplanes,airplane
2536,5,airplanes,airplane
2537,5,airplanes,airplane
2538,5,airplanes,airplane
2539,5,airplanes,airplane
2540,5,airplanes,airplane
2541,5,airplanes,airplane
2542,5,airplanes,airplane
2543,5,airplanes,airplane
2544,5,airplanes,airplane
2545,5,airplanes,airplane
2546,5,airplanes,airplane
2547,5,airplanes,airplane
2548,5,airplanes,airplane
2549,5,airplanes,airplane
2550,5,airplanes,airplane
2551,5,airplanes,airplane
2552,5,airplanes,airplane
2553,5,airplanes,airplane
2554,5,airplanes,airplane
2555,5,airplanes,airplane
2556,5,airplanes,airplane
2557,5,airplanes,airplane
2558,5,airplanes,airplane
2559,5,airplanes,airplane
2560,5,airplanes,airplane
2561,5,airplanes,airplane
2562,5,airplanes,airplane
2563,5,airplanes,airplane
2564,5,airplanes,airplane
2565,5,airplanes,airplane
2566,5,airplanes,airplane
2567,5,airplanes,airplane
2568,5,airplanes,airplane
2569,5,airplanes,airplane
2570,5,airplanes,airplane
2571,5,airplanes,airplane
2572,5,airplanes,airplane
2573,5,airplanes,airplane
2574,5,airplanes,airplane
2575,5,airplanes,airplane
2576,5,airplanes,airplane
2577,5,airplanes,airplane
2578,5,airplanes,airplane
2579,5,airplanes,airplane
2580,5,airplanes,airplane
2581,5,airplanes,airplane
2582,5,airplanes,airplane
2583,5,airplanes,airplane
2584,5,airplanes,airplane
2585,5,airplanes,airplane
2586,5,airplanes,airplane
2587,5,airplanes,airplane
2588,5,airplanes,airplane
2589,5,airplanes,airplane
2590,5,airplanes,airplane
2591,5,airplanes,airplane
2592,5,airplanes,airplane
2593,5,airplanes,airplane
2594,5,airplanes,airplane
2595,5,airplanes,airplane
2596,5,airplanes,airplane
2597,5,airplanes,airplane
2598,5,airplanes,airplane
2599,5,airplanes,airplane
2600,5,airplanes,airplane
2601,5,airplanes,airplane
2602,5,airplanes,airplane
2603,5,airplanes,airplane
2604,5,airplanes,airplane
2605,5,airplanes,airplane
2606,5,airplanes,airplane
2607,5,airplanes,airplane
2608,5,airplanes,airplane
2609,5,airplanes,airplane
2610,5,airplanes,airplane
2611,5,airplanes,airplane
2612,5,airplanes,airplane
2613,5,airplanes,airplane
2614,5,airplanes,airplane
2615,5,airplanes,airplane
2616,5,airplanes,airplane
2617,5,airplanes,airplane
2618,5,airplanes,airplane
2619,5,airplanes,airplane
2620,5,airplanes,airplane
2621,5,airplanes,airplane
2622,5,airplanes,airplane
2623,5,airplanes,airplane
2624,5,airplanes,airplane
2625,5,airplanes,airplane
2626,5,airplanes,airplane
2627,5,airplanes,airplane
2628,5,airplanes,airplane
2629,5,airplanes,airplane
2630,5,airplanes,airplane
2631,5,airplanes,airplane
2632,5,airplanes,airplane
2633,5,airplanes,airplane
2634,5,airplanes,airplane
2635,5,airplanes,airplane
2636,5,airplanes,airplane
2637,5,airplanes,airplane
2638,5,airplanes,airplane
2639,5,airplanes,airplane
2640,5,airplanes,airplane
2641,5,airplanes,airplane
2642,5,airplanes,airplane
2643,5,airplanes,airplane
2644,5,airplanes,airplane
2645,5,airplanes,airplane
2646,5,airplanes,airplane
2647,5,airplanes,airplane
2648,5,airplanes,airplane
2649,5,airplanes,airplane
2650,5,airplanes,airplane
2651,5,airplanes,airplane
2652,5,airplanes,airplane
2653,5,airplanes,airplane
2654,5,airplanes,airplane
2655,5,airplanes,airplane
2656,5,airplanes,airplane
2657,5,airplanes,airplane
2658,5,airplanes,airplane
2659,5,airplanes,airplane
2660,5,airplanes,airplane
2661,5,airplanes,airplane
2662,5,airplanes,airplane
2663,5,airplanes,airplane
2664,5,airplanes,airplane
2665,5,airplanes,airplane
2666,5,airplanes,airplane
2667,5,airplanes,airplane
2668,5,airplanes,airplane
2669,5,airplanes,airplane
2670,5,airplanes,airplane
2671,5,airplanes,airplane
2672,5,airplanes,airplane
2673,5,airplanes,airplane
2674,5,airplanes,airplane
2675,5,airplanes,airplane
2676,5,airplanes,airplane
2677,5,airplanes,airplane
2678,5,airplanes,airplane
2679,5,airplanes,airplane
2680,5,airplanes,airplane
2681,5,airplanes,airplane
2682,5,airplanes,airplane
2683,5,airplanes,airplane
2684,5,airplanes,airplane
2685,5,airplanes,airplane
2686,5,airplanes,airplane
2687,5,airplanes,airplane
2688,5,airplanes,airplane
2689,5,airplanes,airplane
2690,5,airplanes,airplane
2691,5,airplanes,airplane
2692,5,airplanes,airplane
2693,5,airplanes,airplane
2694,5,airplanes,airplane
2695,5,airplanes,airplane
2696,5,airplanes,airplane
2697,5,airplanes,airplane
2698,5,airplanes,airplane
2699,5,airplanes,airplane
2700,5,airplanes,airplane
2701,5,airplanes,airplane
2702,5,airplanes,airplane
2703,5,airplanes,airplane
2704,5,airplanes,airplane
2705,5,airplanes,airplane
2706,5,airplanes,airplane
2707,5,airplanes,airplane
2708,5,airplanes,airplane
2709,5,airplanes,airplane
2710,5,airplanes,airplane
2711,5,airplanes,airplane
2712,5,airplanes,airplane
2713,5,airplanes,airplane
2714,5,airplanes,airplane
2715,5,airplanes,airplane
2716,5,airplanes,airplane
2717,5,airplanes,airplane
2718,5,airplanes,airplane
2719,5,airplanes,airplane
2720,5,airplanes,airplane
2721,5,airplanes,airplane
2722,5,airplanes,airplane
2723,6,anchor,anchor
2724,6,anchor,anchor
2725,6,anchor,anchor
2726,6,anchor,anchor
2727,6,anchor,anchor
2728,6,anchor,anchor
2729,6,anchor,anchor
2730,6,anchor,anchor
2731,6,anchor,anchor
2732,6,anchor,anchor
2733,6,anchor,anchor
2734,6,anchor,anchor
2735,6,anchor,anchor
2736,6,anchor,anchor
2737,6,anchor,anchor
2738,6,anchor,anchor
2739,6,anchor,anchor
2740,6,anchor,anchor
2741,6,anchor,anchor
2742,6,anchor,anchor
2743,6,anchor,anchor
2744,6,anchor,anchor
2745,6,anchor,anchor
2746,6,anchor,anchor
2747,6,anchor,anchor
2748,6,anchor,anchor
2749,6,anchor,anchor
2750,6,anchor,anchor
2751,6,anchor,anchor
2752,6,anchor,anchor
2753,6,anchor,anchor
2754,6,anchor,anchor
2755,6,anchor,anchor
2756,6,anchor,anchor
2757,6,anchor,anchor
2758,6,anchor,anchor
2759,6,anchor,anchor
2760,6,anchor,anchor
2761,6,anchor,anchor
2762,6,anchor,anchor
2763,6,anchor,anchor
2764,6,anchor,anchor
2765,7,ant,ant
2766,7,ant,ant
2767,7,ant,ant
2768,7,ant,ant
2769,7,ant,ant
2770,7,ant,ant
2771,7,ant,ant
2772,7,ant,ant
2773,7,ant,ant
2774,7,ant,ant
2775,7,ant,ant
2776,7,ant,ant
2777,7,ant,ant
2778,7,ant,ant
2779,7,ant,ant
2780,7,ant,ant
2781,7,ant,ant
2782,7,ant,ant
2783,7,ant,ant
2784,7,ant,ant
2785,7,ant,ant
2786,7,ant,ant
2787,7,ant,ant
2788,7,ant,ant
2789,7,ant,ant
2790,7,ant,ant
2791,7,ant,ant
2792,7,ant,ant
2793,7,ant,ant
2794,7,ant,ant
2795,7,ant,ant
2796,7,ant,ant
2797,7,ant,ant
2798,7,ant,ant
2799,7,ant,ant
2800,7,ant,ant
2801,7,ant,ant
2802,7,ant,ant
2803,7,ant,ant
2804,7,ant,ant
2805,7,ant,ant
2806,7,ant,ant
2807,8,barrel,barrel
2808,8,barrel,barrel
2809,8,barrel,barrel
2810,8,barrel,barrel
2811,8,barrel,barrel
2812,8,barrel,barrel
2813,8,barrel,barrel
2814,8,barrel,barrel
2815,8,barrel,barrel
2816,8,barrel,barrel
2817,8,barrel,barrel
2818,8,barrel,barrel
2819,8,barrel,barrel
2820,8,barrel,barrel
2821,8,barrel,barrel
2822,8,barrel,barrel
2823,8,barrel,barrel
2824,8,barrel,barrel
2825,8,barrel,barrel
2826,8,barrel,barrel
2827,8,barrel,barrel
2828,8,barrel,barrel
2829,8,barrel,barrel
2830,8,barrel,barrel
2831,8,barrel,barrel
2832,8,barrel,barrel
2833,8,barrel,barrel
2834,8,barrel,barrel
2835,8,barrel,barrel
2836,8,barrel,barrel
2837,8,barrel,barrel
2838,8,barrel,barrel
2839,8,barrel,barrel
2840,8,barrel,barrel
2841,8,barrel,barrel
2842,8,barrel,barrel
2843,8,barrel,barrel
2844,8,barrel,barrel
2845,8,barrel,barrel
2846,8,barrel,barrel
2847,8,barrel,barrel
2848,8,barrel,barrel
2849,8,barrel,barrel
2850,8,barrel,barrel
2851,8,barrel,barrel
2852,8,barrel,barrel
2853,8,barrel,barrel
2854,9,bass,bass
2855,9,bass,bass
2856,9,bass,bass
2857,9,bass,bass
2858,9,bass,bass
2859,9,bass,bass
2860,9,bass,bass
2861,9,bass,bass
2862,9,bass,bass
2863,9,bass,bass
2864,9,bass,bass
2865,9,bass,bass
2866,9,bass,bass
2867,9,bass,bass
2868,9,bass,bass
2869,9,bass,bass
2870,9,bass,bass
2871,9,bass,bass
2872,9,bass,bass
2873,9,bass,bass
2874,9,bass,bass
2875,9,bass,bass
2876,9,bass,bass
2877,9,bass,bass
2878,9,bass,bass
2879,9,bass,bass
2880,9,bass,bass
2881,9,bass,bass
2882,9,bass,bass
2883,9,bass,bass
2884,9,bass,bass
2885,9,bass,bass
2886,9,bass,bass
2887,9,bass,bass
2888,9,bass,bass
2889,9,bass,bass
2890,9,bass,bass
2891,9,bass,bass
2892,9,bass,bass
2893,9,bass,bass
2894,9,bass,bass
2895,9,bass,bass
2896,9,bass,bass
2897,9,bass,bass
2898,9,bass,bass
2899,9,bass,bass
2900,9,bass,bass
2901,9,bass,bass
2902,9,bass,bass
2903,9,bass,bass
2904,9,bass,bass
2905,9,bass,bass
2906,9,bass,bass
2907,9,bass,bass
2908,10,beaver,beaver
2909,10,beaver,beaver
2910,10,beaver,beaver
2911,10,beaver,beaver
2912,10,beaver,beaver
2913,10,beaver,beaver
2914,10,beaver,beaver
2915,10,beaver,beaver
2916,10,beaver,beaver
2917,10,beaver,beaver
2918,10,beaver,beaver
2919,10,beaver,beaver
2920,10,beaver,beaver
2921,10,beaver,beaver
2922,10,beaver,beaver
2923,10,beaver,beaver
2924,10,beaver,beaver
2925,10,beaver,beaver
2926,10,beaver,beaver
2927,10,beaver,beaver
2928,10,beaver,beaver
2929,10,beaver,beaver
2930,10,beaver,beaver
2931,10,beaver,beaver
2932,10,beaver,beaver
2933,10,beaver,beaver
2934,10,beaver,beaver
2935,10,beaver,beaver
2936,10,beaver,beaver
2937,10,beaver,beaver
2938,10,beaver,beaver
2939,10,beaver,beaver
2940,10,beaver,beaver
2941,10,beaver,beaver
2942,10,beaver,beaver
2943,10,beaver,beaver
2944,10,beaver,beaver
2945,10,beaver,beaver
2946,10,beaver,beaver
2947,10,beaver,beaver
2948,10,beaver,beaver
2949,10,beaver,beaver
2950,10,beaver,beaver
2951,10,beaver,beaver
2952,10,beaver,beaver
2953,10,beaver,beaver
2954,11,binocular,binocular
2955,11,binocular,binocular
2956,11,binocular,binocular
2957,11,binocular,binocular
2958,11,binocular,binocular
2959,11,binocular,binocular
2960,11,binocular,binocular
2961,11,binocular,binocular
2962,11,binocular,binocular
2963,11,binocular,binocular
2964,11,binocular,binocular
2965,11,binocular,binocular
2966,11,binocular,binocular
2967,11,binocular,binocular
2968,11,binocular,binocular
2969,11,binocular,binocular
2970,11,binocular,binocular
2971,11,binocular,binocular
2972,11,binocular,binocular
2973,11,binocular,binocular
2974,11,binocular,binocular
2975,11,binocular,binocular
2976,11,binocular,binocular
2977,11,binocular,binocular
2978,11,binocular,binocular
2979,11,binocular,binocular
2980,11,binocular,binocular
2981,11,binocular,binocular
2982,11,binocular,binocular
2983,11,binocular,binocular
2984,11,binocular,binocular
2985,11,binocular,binocular
2986,11,binocular,binocular
2987,12,bonsai,bonsai
2988,12,bonsai,bonsai
2989,12,bonsai,bonsai
2990,12,bonsai,bonsai
2991,12,bonsai,bonsai
2992,12,bonsai,bonsai
2993,12,bonsai,bonsai
2994,12,bonsai,bonsai
2995,12,bonsai,bonsai
2996,12,bonsai,bonsai
2997,12,bonsai,bonsai
2998,12,bonsai,bonsai
2999,12,bonsai,bonsai
3000,12,bonsai,bonsai
3001,12,bonsai,bonsai
3002,12,bonsai,bonsai
3003,12,bonsai,bonsai
3004,12,bonsai,bonsai
3005,12,bonsai,bonsai
3006,12,bonsai,bonsai
3007,12,bonsai,bonsai
3008,12,bonsai,bonsai
3009,12,bonsai,bonsai
3010,12,bonsai,bonsai
3011,12,bonsai,bonsai
3012,12,bonsai,bonsai
3013,12,bonsai,bonsai
3014,12,bonsai,bonsai
3015,12,bonsai,bonsai
3016,12,bonsai,bonsai
3017,12,bonsai,bonsai
3018,12,bonsai,bonsai
3019,12,bonsai,bonsai
3020,12,bonsai,bonsai
3021,12,bonsai,bonsai
3022,12,bonsai,bonsai
3023,12,bonsai,bonsai
3024,12,bonsai,bonsai
3025,12,bonsai,bonsai
3026,12,bonsai,bonsai
3027,12,bonsai,bonsai
3028,12,bonsai,bonsai
3029,12,bonsai,bonsai
3030,12,bonsai,bonsai
3031,12,bonsai,bonsai
3032,12,bonsai,bonsai
3033,12,bonsai,bonsai
3034,12,bonsai,bonsai
3035,12,bonsai,bonsai
3036,12,bonsai,bonsai
3037,12,bonsai,bonsai
3038,12,bonsai,bonsai
3039,12,bonsai,bonsai
3040,12,bonsai,bonsai
3041,12,bonsai,bonsai
3042,12,bonsai,bonsai
3043,12,bonsai,bonsai
3044,12,bonsai,bonsai
3045,12,bonsai,bonsai
3046,12,bonsai,bonsai
3047,12,bonsai,bonsai
3048,12,bonsai,bonsai
3049,12,bonsai,bonsai
3050,12,bonsai,bonsai
3051,12,bonsai,bonsai
3052,12,bonsai,bonsai
3053,12,bonsai,bonsai
3054,12,bonsai,bonsai
3055,12,bonsai,bonsai
3056,12,bonsai,bonsai
3057,12,bonsai,bonsai
3058,12,bonsai,bonsai
3059,12,bonsai,bonsai
3060,12,bonsai,bonsai
3061,12,bonsai,bonsai
3062,12,bonsai,bonsai
3063,12,bonsai,bonsai
3064,12,bonsai,bonsai
3065,12,bonsai,bonsai
3066,12,bonsai,bonsai
3067,12,bonsai,bonsai
3068,12,bonsai,bonsai
3069,12,bonsai,bonsai
3070,12,bonsai,bonsai
3071,12,bonsai,bonsai
3072,12,bonsai,bonsai
3073,12,bonsai,bonsai
3074,12,bonsai,bonsai
3075,12,bonsai,bonsai
3076,12,bonsai,bonsai
3077,12,bonsai,bonsai
3078,12,bonsai,bonsai
3079,12,bonsai,bonsai
3080,12,bonsai,bonsai
3081,12,bonsai,bonsai
3082,12,bonsai,bonsai
3083,12,bonsai,bonsai
3084,12,bonsai,bonsai
3085,12,bonsai,bonsai
3086,12,bonsai,bonsai
3087,12,bonsai,bonsai
3088,12,bonsai,bonsai
3089,12,bonsai,bonsai
3090,12,bonsai,bonsai
3091,12,bonsai,bonsai
3092,12,bonsai,bonsai
3093,12,bonsai,bonsai
3094,12,bonsai,bonsai
3095,12,bonsai,bonsai
3096,12,bonsai,bonsai
3097,12,bonsai,bonsai
3098,12,bonsai,bonsai
3099,12,bonsai,bonsai
3100,12,bonsai,bonsai
3101,12,bonsai,bonsai
3102,12,bonsai,bonsai
3103,12,bonsai,bonsai
3104,12,bonsai,bonsai
3105,12,bonsai,bonsai
3106,12,bonsai,bonsai
3107,12,bonsai,bonsai
3108,12,bonsai,bonsai
3109,12,bonsai,bonsai
3110,12,bonsai,bonsai
3111,12,bonsai,bonsai
3112,12,bonsai,bonsai
3113,12,bonsai,bonsai
3114,12,bonsai,bonsai
3115,13,brain,brain
3116,13,brain,brain
3117,13,brain,brain
3118,13,brain,brain
3119,13,brain,brain
3120,13,brain,brain
3121,13,brain,brain
3122,13,brain,brain
3123,13,brain,brain
3124,13,brain,brain
3125,13,brain,brain
3126,13,brain,brain
3127,13,brain,brain
3128,13,brain,brain
3129,13,brain,brain
3130,13,brain,brain
3131,13,brain,brain
3132,13,brain,brain
3133,13,brain,brain
3134,13,brain,brain
3135,13,brain,brain
3136,13,brain,brain
3137,13,brain,brain
3138,13,brain,brain
3139,13,brain,brain
3140,13,brain,brain
3141,13,brain,brain
3142,13,brain,brain
3143,13,brain,brain
3144,13,brain,brain
3145,13,brain,brain
3146,13,brain,brain
3147,13,brain,brain
3148,13,brain,brain
3149,13,brain,brain
3150,13,brain,brain
3151,13,brain,brain
3152,13,brain,brain
3153,13,brain,brain
3154,13,brain,brain
3155,13,brain,brain
3156,13,brain,brain
3157,13,brain,brain
3158,13,brain,brain
3159,13,brain,brain
3160,13,brain,brain
3161,13,brain,brain
3162,13,brain,brain
3163,13,brain,brain
3164,13,brain,brain
3165,13,brain,brain
3166,13,brain,brain
3167,13,brain,brain
3168,13,brain,brain
3169,13,brain,brain
3170,13,brain,brain
3171,13,brain,brain
3172,13,brain,brain
3173,13,brain,brain
3174,13,brain,brain
3175,13,brain,brain
3176,13,brain,brain
3177,13,brain,brain
3178,13,brain,brain
3179,13,brain,brain
3180,13,brain,brain
